mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
10.803793986638388,0.5510438179820403,3.560307184855143,1.139410758771781,40,sqrt,5,15,100,"{'max_depth': 40, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 15, 'n_estimators': 100}",0.44088615374393914,0.44778621613663117,0.45387266611379795,0.44751501199812277,0.005305188632944297,57,0.5469634546804474,0.536969046120489,0.5257656369973247,0.5365660459327537,0.0086586633108201
14.911465883255005,0.40416183910541253,3.651999553044637,0.32347468556165115,40,sqrt,5,15,200,"{'max_depth': 40, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 15, 'n_estimators': 200}",0.4401531219646727,0.4464252173017019,0.45360781365369396,0.4467287176400229,0.00549704565824074,64,0.5460079771144081,0.5351481800954317,0.5248594128836088,0.5353385233644828,0.008634914212124138
21.268885771433514,0.5691709689395469,3.445016622543335,0.3260025258831236,40,sqrt,5,15,300,"{'max_depth': 40, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 15, 'n_estimators': 300}",0.44070403631382626,0.44634826201616307,0.4544646274535994,0.4471723085945296,0.00564787610236443,61,0.546186966009669,0.5340107066026241,0.5255536684671085,0.5352504470264672,0.008469000693070433
9.960721890131632,0.20895454333375743,3.6036444505055747,0.8465201353597811,40,log2,3,10,100,"{'max_depth': 40, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 10, 'n_estimators': 100}",0.43976043745613524,0.44838314275336877,0.4564210107254777,0.44818819697832724,0.006803047273449692,53,0.5757915698184084,0.5646562110093245,0.5599498538042121,0.5667992115439816,0.006642506055060157
15.2232027053833,0.19632228818740186,3.172270139058431,0.24353668772812628,40,log2,3,10,200,"{'max_depth': 40, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 10, 'n_estimators': 200}",0.44223384050184344,0.44612065091291253,0.4581308767681518,0.4488284560609692,0.006766490821342208,52,0.5785940283686053,0.5633118140064721,0.5618763791231032,0.5679274071660602,0.007565171257591665
18.730633974075317,0.46914111324930363,5.569857120513916,0.026135616571474153,40,log2,3,10,300,"{'max_depth': 40, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 10, 'n_estimators': 300}",0.4408482216149213,0.4446622314027806,0.45624320509236715,0.44725121937002305,0.006546170539004826,59,0.5758804903527615,0.5609578115006673,0.5599842982101295,0.5656075333545194,0.007274941747648158
9.510587453842163,0.7767490180159471,3.6605478127797446,0.6192426691709744,40,log2,3,13,100,"{'max_depth': 40, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 13, 'n_estimators': 100}",0.43819454265426505,0.4412488223735441,0.45334235449886684,0.44426190650889197,0.006540798010685362,74,0.562242831870535,0.5439710841634118,0.5483094026400734,0.5515077728913401,0.0077947148875089954
14.560850779215494,0.3719951319685381,3.0770862897237143,0.2043132947147149,40,log2,3,13,200,"{'max_depth': 40, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 13, 'n_estimators': 200}",0.4415932980035965,0.44005988654095096,0.4533580674547578,0.44500375066643505,0.005940471049121803,70,0.5653588762804047,0.5423865672945353,0.5466916813443674,0.5514790416397691,0.009970652234902726
17.742526213328045,0.49507476379015963,4.4313961664835615,0.17858709616437243,40,log2,3,13,300,"{'max_depth': 40, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 13, 'n_estimators': 300}",0.4397759346103206,0.44016172978113177,0.45350474393210993,0.4444808027745208,0.006382833487314706,73,0.5615068750111187,0.5438597517107859,0.5462275922543849,0.5505314063254299,0.007820799271297049
8.908610026041666,0.11118103908389643,3.7989351749420166,0.47636513176178735,40,log2,3,15,100,"{'max_depth': 40, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 15, 'n_estimators': 100}",0.44103906922223957,0.43930335221093586,0.45039412244823374,0.4435788479604697,0.004870944682058266,76,0.5587340842057696,0.5369688148160014,0.5378680599711424,0.5445236529976377,0.010054996330284298
13.799885908762613,0.3593624901128899,4.045085112253825,0.16446021393460267,40,log2,3,15,200,"{'max_depth': 40, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 15, 'n_estimators': 200}",0.4439159799088501,0.4414086819985156,0.45220790114981724,0.4458441876857277,0.004614778614593798,69,0.5632604532766338,0.540442607459575,0.5396771921001714,0.5477934176121267,0.010941308859956768
17.854771931966145,0.49052677342164247,4.360554297765096,0.0746973024237567,40,log2,3,15,300,"{'max_depth': 40, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 15, 'n_estimators': 300}",0.4427408464632967,0.441069776451986,0.45035516772359996,0.44472193021296086,0.00404129866784832,72,0.5618462791091376,0.540682236369822,0.5372945866955545,0.5466077007248381,0.010863693232037404
8.90407395362854,0.3420326312274968,3.762115557988485,0.20312516028334407,40,log2,4,10,100,"{'max_depth': 40, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}",0.4282792775162406,0.4352829904062706,0.44072109698835815,0.43476112163695646,0.0050927385038883125,99,0.5404098832544066,0.5323983462327522,0.5236580828781819,0.5321554374551135,0.006841050478150799
14.091548760732016,0.3554035624491714,3.285551150639852,0.18838049992903197,40,log2,4,10,200,"{'max_depth': 40, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}",0.4297220419809642,0.4330984212364477,0.4435760512056012,0.435465504807671,0.005898344760690529,98,0.5431965907020155,0.5292428754915244,0.5279730954448212,0.5334708538794537,0.006896644251520822
18.03598912556966,0.518146820505795,4.565069516499837,0.20815768045547814,40,log2,4,10,300,"{'max_depth': 40, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 300}",0.42921172006640007,0.43057829735309716,0.4381668303856304,0.4326522826017092,0.003939082914925909,106,0.542070302111914,0.5255426188697987,0.5208116812100331,0.5294748673972486,0.009113329963070427
8.632133483886719,0.50861942393479,3.248966852823893,0.3546063191866703,40,log2,4,13,100,"{'max_depth': 40, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 13, 'n_estimators': 100}",0.4277732827954226,0.4346123775082873,0.44027061094774855,0.43421875708381946,0.005109599169905497,103,0.5359087935100261,0.5258899832755219,0.5149800073925284,0.5255929280593588,0.008546722702848484
13.817861636479696,0.17112401647965947,3.7814412117004395,0.19598595011932632,40,log2,4,13,200,"{'max_depth': 40, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 13, 'n_estimators': 200}",0.42761580985296377,0.43286236457113636,0.44093804373660916,0.4338054060535697,0.005479505716201661,104,0.535623993165603,0.5232064180409386,0.5164335802672786,0.5250879971579401,0.00794662367642999
18.302154858907063,0.2590294405002197,3.663954734802246,0.077524551988496,40,log2,4,13,300,"{'max_depth': 40, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 13, 'n_estimators': 300}",0.4273490885793797,0.43064251322788394,0.43959501582663774,0.43252887254463374,0.005174259827273264,107,0.5335259273410113,0.5207396831275533,0.5145508785412118,0.5229388296699254,0.007901067580811
9.1128302415212,0.14594390946258387,3.8392070134480796,0.5998105665548408,40,log2,4,15,100,"{'max_depth': 40, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 15, 'n_estimators': 100}",0.4211166659719613,0.4324358492498288,0.43835102105304313,0.4306345120916111,0.007150261553882013,113,0.523135680454482,0.5162796055319245,0.5085927632865879,0.5160026830909982,0.005940349286406983
15.071228901545206,0.37413300422529205,2.803416093190511,0.09276372034998723,40,log2,4,15,200,"{'max_depth': 40, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 15, 'n_estimators': 200}",0.4249359454465522,0.42904364211395873,0.43831047854408967,0.4307633553682002,0.005593901092671761,111,0.5260138736716085,0.5133835653482963,0.5074897350877614,0.5156290580358888,0.007727336998212514
18.114251772562664,0.4457376876337688,4.416194756825765,0.04244747782323103,40,log2,4,15,300,"{'max_depth': 40, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 15, 'n_estimators': 300}",0.42347469915543934,0.4270671032368273,0.43958793779877225,0.43004324673034633,0.006906624234011912,115,0.5228619684655713,0.5112861277049292,0.5107205927925365,0.5149562296543456,0.005594967205609789
9.384846925735474,1.118467274825701,3.178701639175415,1.0884885996316374,40,log2,5,10,100,"{'max_depth': 40, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 100}",0.42229823669900324,0.42433218787141724,0.4251891353795384,0.42393985331665296,0.0012123719444203987,124,0.5245926151129907,0.5062838389497215,0.48939458899642263,0.506757014353045,0.014373428768561914
12.854574203491211,0.1158878691651344,3.0735692183176675,0.09835135486503291,40,log2,5,10,200,"{'max_depth': 40, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 200}",0.41965722252141135,0.4215311928411287,0.42949970461643006,0.42356270665965673,0.004267231713405742,127,0.5191419005290479,0.5027342715015148,0.496773721073582,0.5062166310347149,0.009457941424250606
16.728353261947632,0.15801411325296738,3.9957624276479087,0.09510294482982984,40,log2,5,10,300,"{'max_depth': 40, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 300}",0.4173291622813653,0.41989847383006385,0.4285136900754397,0.42191377539562297,0.0047832691606065495,137,0.5148637210545761,0.5007043392391938,0.4955161630644601,0.50369474111941,0.008176750683049511
8.867735465367636,0.37582882668796697,2.860316356023153,0.9474609466312667,40,log2,5,13,100,"{'max_depth': 40, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 13, 'n_estimators': 100}",0.4190680440003721,0.4189159147603394,0.43013617148557093,0.4227067100820941,0.005253789640867602,132,0.5132895425432091,0.49394388701809266,0.4930459783296246,0.5000931359636421,0.009338465968353188
12.63985546429952,0.2191859274715101,3.0882581075032554,0.038288414558465864,40,log2,5,13,200,"{'max_depth': 40, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 13, 'n_estimators': 200}",0.41814669316940356,0.4168701129211657,0.4312696060887051,0.4220954707264248,0.006507994264319821,134,0.5111027198224996,0.49148637932321737,0.49434597948810177,0.49897835954460623,0.008652337348442125
16.186578114827473,0.4471190668626549,3.557122548421224,0.10452422915240249,40,log2,5,13,300,"{'max_depth': 40, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 13, 'n_estimators': 300}",0.41676546280994065,0.4145337265522938,0.4285574719504236,0.4199522204375527,0.006152664836245034,144,0.510031308014355,0.48995159200744764,0.49097898405915874,0.49698729469365377,0.009233041977591606
8.325862566630045,0.3033303881665062,3.0773717562357583,0.3375952288318781,40,log2,5,15,100,"{'max_depth': 40, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 15, 'n_estimators': 100}",0.4170312631695505,0.42259789140906245,0.4327081420968978,0.4241124322251702,0.00648904248912059,123,0.5083776708925503,0.4964063564532031,0.4961832025900671,0.5003224099786068,0.005696658125921249
11.442377169926962,0.3191439633915331,1.8977173964182537,0.032533368919424134,40,log2,5,15,200,"{'max_depth': 40, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 15, 'n_estimators': 200}",0.41731196783677427,0.42120834193089507,0.43202255859540195,0.4235142894543571,0.006222990470970049,128,0.5085419479673894,0.4950552075784286,0.4944775359786836,0.4993582305081672,0.006498149782689681
12.824332316716513,0.4847490739155913,0.7701504230499268,0.16743229087647699,40,log2,5,15,300,"{'max_depth': 40, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 15, 'n_estimators': 300}",0.4151918893508231,0.41953677526256494,0.4310579877661649,0.42192888412651763,0.006694520562573482,136,0.5058994395409369,0.4931918255657778,0.4930571139310086,0.49738279301257443,0.006022429624491907
